"transaksi_id","jenis","nomer","fulldate","supplier_id","supplier_nama","debet_rek","locker_awal","locker_nilai_active","locker_nilai_diklaim","selisih_debet_vs_locker_awal","status_rekonsiliasi","reg_create_at","locker_last_dtime"
"145654","467","467.-1.928","2024-07-12","4","PT.PANASONIC GOBEL INDONESIA","955379.999964","955379.999964","0.000000","955379.999964","0.000000","MATCH","2026-02-02 23:03:36","2024-09-21 14:36:07"
"145684","467","467.-1.929","2024-07-12","4","PT.PANASONIC GOBEL INDONESIA","3184599.999880","3184599.999880","0.000000","3184599.999880","0.000000","MATCH","2026-02-02 23:03:36","2024-09-21 16:01:31"
"146480","467","467.-1.930","2024-07-13","4","PT.PANASONIC GOBEL INDONESIA","2728750.000015","2728750.000015","0.000000","2728750.000015","0.000000","MATCH","2026-02-02 23:03:36","2024-09-21 16:04:20"
"146484","467","467.-1.931","2024-07-13","4","PT.PANASONIC GOBEL INDONESIA","2728750.000015","2728750.000015","0.000000","2728750.000015","0.000000","MATCH","2026-02-02 23:03:36","2024-09-21 16:05:54"
"146894","467","467.-1.935","2024-07-13","4","PT.PANASONIC GOBEL INDONESIA","1595200.000013","1595200.000013","0.000000","1595200.000013","0.000000","MATCH","2026-02-02 23:03:36","2024-09-21 16:10:58"
"148568","467","467.-1.937","2024-07-16","4","PT.PANASONIC GOBEL INDONESIA","4657499.999888","4657499.999888","0.000000","4657499.999888","0.000000","MATCH","2026-02-02 23:03:36","2024-09-21 16:11:44"
"148570","467","467.-1.938","2024-07-16","4","PT.PANASONIC GOBEL INDONESIA","1552499.999963","1552499.999963","0.000000","1552499.999963","0.000000","MATCH","2026-02-02 23:03:36","2024-09-21 16:12:50"
"150745","467","467.-1.951","2024-07-18","4","PT.PANASONIC GOBEL INDONESIA","6750000.000000","6750000.000000","0.000000","6750000.000000","0.000000","MATCH","2026-02-02 23:03:36","2024-09-21 16:14:22"
"151427","467","467.-1.959","2024-07-19","4","PT.PANASONIC GOBEL INDONESIA","2666959.999989","2666959.999989","0.000000","2666959.999989","0.000000","MATCH","2026-02-02 23:03:36","2024-09-21 16:14:22"
"151437","467","467.-1.960","2024-07-19","4","PT.PANASONIC GOBEL INDONESIA","3000329.999987","3000329.999987","0.000000","3000329.999987","0.000000","MATCH","2026-02-02 23:03:36","2024-09-21 16:15:33"
"151441","467","467.-1.961","2024-07-19","4","PT.PANASONIC GOBEL INDONESIA","3000329.999987","3000329.999987","0.000000","3000329.999987","0.000000","MATCH","2026-02-02 23:03:36","2024-09-21 16:16:32"
"151443","467","467.-1.962","2024-07-19","4","PT.PANASONIC GOBEL INDONESIA","2666959.999989","2666959.999989","0.000000","2666959.999989","0.000000","MATCH","2026-02-02 23:03:36","2024-09-21 16:20:05"
"152127","467","467.-1.967","2024-07-19","4","PT.PANASONIC GOBEL INDONESIA","666895.000005","666895.000005","0.000000","666895.000005","0.000000","MATCH","2026-02-02 23:03:36","2024-09-21 16:23:47"
"153133","467","467.-1.972","2024-07-20","4","PT.PANASONIC GOBEL INDONESIA","3658799.999868","3658799.999868","0.000000","3658799.999868","0.000000","MATCH","2026-02-02 23:03:36","2024-09-21 16:24:46"
"153137","467","467.-1.973","2024-07-20","4","PT.PANASONIC GOBEL INDONESIA","1524499.999945","1524499.999945","0.000000","1524499.999945","0.000000","MATCH","2026-02-02 23:03:36","2024-09-21 16:25:51"
"153862","467","467.-1.976","2024-07-22","4","PT.PANASONIC GOBEL INDONESIA","2728750.000015","2728750.000015","0.000000","2728750.000015","0.000000","MATCH","2026-02-02 23:03:36","2024-09-21 16:29:34"
"153864","467","467.-1.977","2024-07-22","4","PT.PANASONIC GOBEL INDONESIA","2728750.000015","2728750.000015","0.000000","2728750.000015","0.000000","MATCH","2026-02-02 23:03:36","2024-09-21 16:30:45"
"154448","467","467.-1.984","2024-07-23","4","PT.PANASONIC GOBEL INDONESIA","4741679.999984","4741679.999984","0.000000","4741679.999984","0.000000","MATCH","2026-02-02 23:03:36","2024-09-21 16:33:36"
"154812","467","467.-1.985","2024-07-24","4","PT.PANASONIC GOBEL INDONESIA","3108999.999956","3108999.999956","0.000000","3108999.999956","0.000000","MATCH","2026-02-02 23:03:36","2024-09-21 16:35:35"
"154884","467","467.-1.987","2024-07-24","4","PT.PANASONIC GOBEL INDONESIA","3108999.999956","3108999.999956","0.000000","3108999.999956","0.000000","MATCH","2026-02-02 23:03:36","2024-09-21 16:39:57"
"155812","467","467.-1.994","2024-07-25","4","PT.PANASONIC GOBEL INDONESIA","3108999.999956","3108999.999956","0.000000","3108999.999956","0.000000","MATCH","2026-02-02 23:03:36","2024-09-22 20:25:59"
"156105","467","467.-1.999","2024-07-26","4","PT.PANASONIC GOBEL INDONESIA","3104999.999925","3104999.999925","0.000000","3104999.999925","0.000000","MATCH","2026-02-02 23:03:36","2024-09-22 20:26:33"
"156985","467","467.-1.1007","2024-07-27","4","PT.PANASONIC GOBEL INDONESIA","2962000.000123","2962000.000123","0.000000","2962000.000123","0.000000","MATCH","2026-02-02 23:03:36","2024-09-22 22:23:14"
"156989","467","467.-1.1008","2024-07-27","4","PT.PANASONIC GOBEL INDONESIA","2962000.000123","2962000.000123","0.000000","2962000.000123","0.000000","MATCH","2026-02-02 23:03:36","2024-09-22 22:23:44"
"159271","467","467.-1.1022","2024-07-31","4","PT.PANASONIC GOBEL INDONESIA","2728750.000015","2728750.000015","0.000000","2728750.000015","0.000000","MATCH","2026-02-02 23:03:36","2024-09-22 22:24:12"
"159275","467","467.-1.1023","2024-07-31","4","PT.PANASONIC GOBEL INDONESIA","2728750.000015","2728750.000015","0.000000","2728750.000015","0.000000","MATCH","2026-02-02 23:03:36","2024-09-22 22:24:41"
"159951","467","467.-1.1024","2024-07-31","4","PT.PANASONIC GOBEL INDONESIA","4500000.000000","4500000.000000","0.000000","4500000.000000","0.000000","MATCH","2026-02-02 23:03:36","2024-09-22 22:25:41"
"161065","467","467.-1.1028","2024-08-02","4","PT.PANASONIC GOBEL INDONESIA","7088999.999830","7088999.999830","0.000000","7088999.999830","0.000000","MATCH","2026-02-02 23:03:36","2024-09-22 22:25:41"
"162239","467","467.-1.1029","2024-08-03","4","PT.PANASONIC GOBEL INDONESIA","2728750.000015","2728750.000015","0.000000","2728750.000015","0.000000","MATCH","2026-02-02 23:03:36","2024-09-22 22:26:53"
"162241","467","467.-1.1030","2024-08-03","4","PT.PANASONIC GOBEL INDONESIA","2728750.000015","2728750.000015","0.000000","2728750.000015","0.000000","MATCH","2026-02-02 23:03:36","2024-09-22 22:27:17"
"162325","467","467.-1.1033","2024-08-03","4","PT.PANASONIC GOBEL INDONESIA","4500000.000000","4500000.000000","0.000000","4500000.000000","0.000000","MATCH","2026-02-02 23:03:36","2024-09-22 22:27:56"
"165099","467","467.-1.1042","2024-08-07","4","PT.PANASONIC GOBEL INDONESIA","1666849.999993","1666849.999993","0.000000","1666849.999993","0.000000","MATCH","2026-02-02 23:03:36","2024-09-22 22:27:56"
"165103","467","467.-1.1043","2024-08-07","4","PT.PANASONIC GOBEL INDONESIA","4000439.999983","4000439.999983","0.000000","4000439.999983","0.000000","MATCH","2026-02-02 23:03:36","2024-09-22 22:28:54"
"165107","467","467.-1.1044","2024-08-07","4","PT.PANASONIC GOBEL INDONESIA","1756255.999935","1756255.999935","0.000000","1756255.999935","0.000000","MATCH","2026-02-02 23:03:36","2024-09-22 22:28:27"
"166845","467","467.-1.1056","2024-08-08","4","PT.PANASONIC GOBEL INDONESIA","3492800.000019","3492800.000019","0.000000","3492800.000019","0.000000","MATCH","2026-02-02 23:03:36","2024-09-22 22:29:45"
"167063","467","467.-1.1057","2024-08-09","4","PT.PANASONIC GOBEL INDONESIA","1409499.999981","1409499.999981","0.000000","1409499.999981","0.000000","MATCH","2026-02-02 23:03:36","2024-09-22 22:30:12"
"167213","467","467.-1.1058","2024-08-09","4","PT.PANASONIC GOBEL INDONESIA","3100899.999958","3100899.999958","0.000000","3100899.999958","0.000000","MATCH","2026-02-02 23:03:36","2024-09-22 22:30:45"
"167215","467","467.-1.1059","2024-08-09","4","PT.PANASONIC GOBEL INDONESIA","1127599.999985","1127599.999985","0.000000","1127599.999985","0.000000","MATCH","2026-02-02 23:03:36","2024-09-22 22:31:13"
"167217","467","467.-1.1060","2024-08-09","4","PT.PANASONIC GOBEL INDONESIA","1964700.000010","1964700.000010","0.000000","1964700.000010","0.000000","MATCH","2026-02-02 23:03:36","2024-09-22 22:31:38"
"169169","467","467.-1.1070","2024-08-12","4","PT.PANASONIC GOBEL INDONESIA","2892143.999951","2892143.999951","0.000000","2892143.999951","0.000000","MATCH","2026-02-02 23:03:36","2024-09-22 22:32:08"
"169191","467","467.-1.1071","2024-08-12","4","PT.PANASONIC GOBEL INDONESIA","2666959.999989","2666959.999989","0.000000","2666959.999989","0.000000","MATCH","2026-02-02 23:03:36","2024-09-22 22:32:35"
"170356","467","467.-1.1075","2024-08-13","4","PT.PANASONIC GOBEL INDONESIA","1250999.999970","1250999.999970","0.000000","1250999.999970","0.000000","MATCH","2026-02-02 23:03:36","2024-09-22 22:33:00"
"170374","467","467.-1.1076","2024-08-13","4","PT.PANASONIC GOBEL INDONESIA","2501999.999940","2501999.999940","0.000000","2501999.999940","0.000000","MATCH","2026-02-02 23:03:36","2024-09-22 22:33:31"
"170378","467","467.-1.1077","2024-08-13","4","PT.PANASONIC GOBEL INDONESIA","2728750.000015","2728750.000015","0.000000","2728750.000015","0.000000","MATCH","2026-02-02 23:03:36","2024-09-22 22:33:57"
"170598","467","467.-1.1082","2024-08-13","4","PT.PANASONIC GOBEL INDONESIA","2728750.000015","2728750.000015","0.000000","2728750.000015","0.000000","MATCH","2026-02-02 23:03:36","2024-09-22 22:34:36"
"170800","467","467.-1.1087","2024-08-13","4","PT.PANASONIC GOBEL INDONESIA","3752999.999910","3752999.999910","0.000000","3752999.999910","0.000000","MATCH","2026-02-02 23:03:36","2024-09-22 22:34:57"
"173178","467","467.-1.1094","2024-08-15","4","PT.PANASONIC GOBEL INDONESIA","1666849.999993","1666849.999993","0.000000","1666849.999993","0.000000","MATCH","2026-02-02 23:03:36","2024-09-22 22:35:42"
"173538","467","467.-1.1095","2024-08-16","4","PT.PANASONIC GOBEL INDONESIA","4000439.999983","4000439.999983","0.000000","4000439.999983","0.000000","MATCH","2026-02-02 23:03:36","2024-09-22 22:36:16"
"173542","467","467.-1.1096","2024-08-16","4","PT.PANASONIC GOBEL INDONESIA","2666959.999989","2666959.999989","0.000000","2666959.999989","0.000000","MATCH","2026-02-02 23:03:36","2024-09-22 22:37:10"
"173548","467","467.-1.1097","2024-08-16","4","PT.PANASONIC GOBEL INDONESIA","3000329.999987","3000329.999987","0.000000","3000329.999987","0.000000","MATCH","2026-02-02 23:03:36","2024-09-22 22:38:07"
"174277","467","467.-1.1103","2024-08-19","4","PT.PANASONIC GOBEL INDONESIA","2728750.000015","2728750.000015","0.000000","2728750.000015","0.000000","MATCH","2026-02-02 23:03:36","2024-09-22 22:38:35"
"174279","467","467.-1.1104","2024-08-19","4","PT.PANASONIC GOBEL INDONESIA","2728750.000015","2728750.000015","0.000000","2728750.000015","0.000000","MATCH","2026-02-02 23:03:36","2024-09-22 22:38:59"
"174852","467","467.-1.1107","2024-08-19","4","PT.PANASONIC GOBEL INDONESIA","2080119.705865","2080119.705865","0.000000","2080119.705865","0.000000","MATCH","2026-02-02 23:03:36","2024-09-22 22:39:28"
"176733","467","467.-1.1112","2024-08-21","4","PT.PANASONIC GOBEL INDONESIA","2728750.000015","2728750.000015","0.000000","2728750.000015","0.000000","MATCH","2026-02-02 23:03:36","2024-09-22 22:39:48"
"176899","467","467.-1.1113","2024-08-21","4","PT.PANASONIC GOBEL INDONESIA","2728750.000015","2728750.000015","0.000000","2728750.000015","0.000000","MATCH","2026-02-02 23:03:36","2024-09-22 22:40:12"
"178399","467","467.-1.1115","2024-08-22","4","PT.PANASONIC GOBEL INDONESIA","3063695.999940","3063695.999940","0.000000","3063695.999940","0.000000","MATCH","2026-02-02 23:03:36","2024-09-22 22:40:36"
"179153","467","467.-1.1122","2024-08-22","4","PT.PANASONIC GOBEL INDONESIA","666895.000005","666895.000005","0.000000","666895.000005","0.000000","MATCH","2026-02-02 23:03:36","2024-09-22 22:41:01"
"179157","467","467.-1.1123","2024-08-22","4","PT.PANASONIC GOBEL INDONESIA","2189218.999994","2189218.999994","0.000000","2189218.999994","0.000000","MATCH","2026-02-02 23:03:36","2024-09-22 22:41:23"
"179470","467","467.-1.1124","2024-08-23","4","PT.PANASONIC GOBEL INDONESIA","3184599.999880","3184599.999880","0.000000","3184599.999880","0.000000","MATCH","2026-02-02 23:03:36","2024-09-22 22:41:42"
"179474","467","467.-1.1125","2024-08-23","4","PT.PANASONIC GOBEL INDONESIA","3439367.999870","3439367.999870","0.000000","3439367.999870","0.000000","MATCH","2026-02-02 23:03:36","2024-09-22 22:42:04"
"181110","467","467.-1.1129","2024-08-24","4","PT.PANASONIC GOBEL INDONESIA","2370839.999992","2370839.999992","0.000000","2370839.999992","0.000000","MATCH","2026-02-02 23:03:36","2024-09-22 22:42:29"
"181330","467","467.-1.1132","2024-08-24","4","PT.PANASONIC GOBEL INDONESIA","6750000.000000","6750000.000000","0.000000","6750000.000000","0.000000","MATCH","2026-02-02 23:03:36","2024-09-22 22:43:03"
"181538","467","467.-1.1134","2024-08-24","4","PT.PANASONIC GOBEL INDONESIA","3881249.999907","3881249.999907","0.000000","3881249.999907","0.000000","MATCH","2026-02-02 23:03:36","2024-09-22 22:43:03"
"181628","467","467.-1.1135","2024-08-24","4","PT.PANASONIC GOBEL INDONESIA","3881249.999907","3881249.999907","0.000000","3881249.999907","0.000000","MATCH","2026-02-02 23:03:36","2024-09-22 22:43:29"
"182551","467","467.-1.1142","2024-08-26","4","PT.PANASONIC GOBEL INDONESIA","3658799.999868","3658799.999868","0.000000","3658799.999868","0.000000","MATCH","2026-02-02 23:03:36","2024-09-22 22:44:07"
"184090","467","467.-1.1150","2024-08-28","4","PT.PANASONIC GOBEL INDONESIA","2927039.999894","2927039.999894","0.000000","2927039.999894","0.000000","MATCH","2026-02-02 23:03:36","2024-09-22 22:44:31"
"184094","467","467.-1.1151","2024-08-28","4","PT.PANASONIC GOBEL INDONESIA","3170959.999886","3170959.999886","0.000000","3170959.999886","0.000000","MATCH","2026-02-02 23:03:36","2024-09-22 22:46:16"
"184098","467","467.-1.1152","2024-08-28","4","PT.PANASONIC GOBEL INDONESIA","3419899.999951","3419899.999951","0.000000","3419899.999951","0.000000","MATCH","2026-02-02 23:03:36","2024-09-22 22:46:40"
"184304","467","467.-1.1153","2024-08-28","4","PT.PANASONIC GOBEL INDONESIA","2682099.999963","2682099.999963","0.000000","2682099.999963","0.000000","MATCH","2026-02-02 23:03:36","2024-09-22 22:47:05"
"184584","467","467.-1.1157","2024-08-28","4","PT.PANASONIC GOBEL INDONESIA","1310690.000004","1310690.000004","0.000000","1310690.000004","0.000000","MATCH","2026-02-02 23:03:36","2024-09-22 22:47:54"
"185187","467","467.-1.1158","2024-08-29","4","PT.PANASONIC GOBEL INDONESIA","2728750.000015","2728750.000015","0.000000","2728750.000015","0.000000","MATCH","2026-02-02 23:03:36","2024-09-22 22:48:15"
"185189","467","467.-1.1159","2024-08-29","4","PT.PANASONIC GOBEL INDONESIA","5003999.999880","5003999.999880","0.000000","5003999.999880","0.000000","MATCH","2026-02-02 23:03:36","2024-09-22 22:48:36"
"185213","467","467.-1.1160","2024-08-29","4","PT.PANASONIC GOBEL INDONESIA","2084999.999950","2084999.999950","0.000000","2084999.999950","0.000000","MATCH","2026-02-02 23:03:36","2024-09-22 22:48:59"
"185401","467","467.-1.1161","2024-08-29","4","PT.PANASONIC GOBEL INDONESIA","2728750.000015","2728750.000015","0.000000","2728750.000015","0.000000","MATCH","2026-02-02 23:03:36","2024-09-22 22:49:22"
"185715","467","467.-1.1163","2024-08-29","4","PT.PANASONIC GOBEL INDONESIA","2666959.999989","2666959.999989","0.000000","2666959.999989","0.000000","MATCH","2026-02-02 23:03:36","2024-09-22 22:49:42"
"185717","467","467.-1.1164","2024-08-29","4","PT.PANASONIC GOBEL INDONESIA","3000329.999987","3000329.999987","0.000000","3000329.999987","0.000000","MATCH","2026-02-02 23:03:36","2024-09-22 22:50:05"
"186067","467","467.-1.1165","2024-08-30","4","PT.PANASONIC GOBEL INDONESIA","1435809.999968","1435809.999968","0.000000","1435809.999968","0.000000","MATCH","2026-02-02 23:03:36","2024-09-22 22:50:41"
"186069","467","467.-1.1166","2024-08-30","4","PT.PANASONIC GOBEL INDONESIA","1202773.542088","1202773.542088","0.000000","1202773.542088","0.000000","MATCH","2026-02-02 23:03:36","2024-09-22 22:51:00"
"186071","467","467.-1.1167","2024-08-30","4","PT.PANASONIC GOBEL INDONESIA","434945.999990","434945.999990","0.000000","434945.999990","0.000000","MATCH","2026-02-02 23:03:36","2024-09-22 22:51:19"
"186073","467","467.-1.1168","2024-08-30","4","PT.PANASONIC GOBEL INDONESIA","3100899.999958","3100899.999958","0.000000","3100899.999958","0.000000","MATCH","2026-02-02 23:03:36","2024-09-22 22:51:39"
"186219","467","467.-1.1169","2024-08-30","4","PT.PANASONIC GOBEL INDONESIA","2537099.999966","2537099.999966","0.000000","2537099.999966","0.000000","MATCH","2026-02-02 23:03:36","2024-09-22 22:52:08"
"187518","467","467.-1.1175","2024-08-31","4","PT.PANASONIC GOBEL INDONESIA","4500000.000000","4500000.000000","0.000000","4500000.000000","0.000000","MATCH","2026-02-02 23:03:36","2024-09-22 22:52:52"
"188845","467","467.-1.1180","2024-09-03","4","PT.PANASONIC GOBEL INDONESIA","2547679.999904","2547679.999904","0.000000","2547679.999904","0.000000","MATCH","2026-02-02 23:03:36","2024-09-22 22:52:52"
"189003","467","467.-1.1181","2024-09-03","4","PT.PANASONIC GOBEL INDONESIA","2866139.999892","2866139.999892","0.000000","2866139.999892","0.000000","MATCH","2026-02-02 23:03:36","2024-09-22 22:53:12"
"189588","467","467.-1.1185","2024-09-03","4","PT.PANASONIC GOBEL INDONESIA","3274500.000017","3274500.000017","0.000000","3274500.000017","0.000000","MATCH","2026-02-02 23:03:36","2024-09-22 22:53:33"
"190786","467","467.-1.1191","2024-09-04","4","PT.PANASONIC GOBEL INDONESIA","3658799.999868","3658799.999868","0.000000","3658799.999868","0.000000","MATCH","2026-02-02 23:03:36","2024-09-22 22:53:54"
"191162","467","467.-1.1192","2024-09-05","4","PT.PANASONIC GOBEL INDONESIA","2728750.000015","2728750.000015","0.000000","2728750.000015","0.000000","MATCH","2026-02-02 23:03:36","2024-09-22 22:54:13"
"191222","467","467.-1.1193","2024-09-05","4","PT.PANASONIC GOBEL INDONESIA","2728750.000015","2728750.000015","0.000000","2728750.000015","0.000000","MATCH","2026-02-02 23:03:36","2024-09-22 22:54:32"
"191226","467","467.-1.1194","2024-09-05","4","PT.PANASONIC GOBEL INDONESIA","3200351.999987","3200351.999987","0.000000","3200351.999987","0.000000","MATCH","2026-02-02 23:03:36","2024-09-22 22:54:52"
"191772","467","467.-1.1196","2024-09-05","4","PT.PANASONIC GOBEL INDONESIA","13500000.000000","13500000.000000","0.000000","13500000.000000","0.000000","MATCH","2026-02-02 23:03:36","2024-09-22 22:55:27"
"192566","467","467.-1.1200","2024-09-06","4","PT.PANASONIC GOBEL INDONESIA","4741679.999984","4741679.999984","0.000000","4741679.999984","0.000000","MATCH","2026-02-02 23:03:36","2024-09-22 22:55:27"
"192925","467","467.-1.1202","2024-09-07","4","PT.PANASONIC GOBEL INDONESIA","2501999.999940","2501999.999940","0.000000","2501999.999940","0.000000","MATCH","2026-02-02 23:03:36","2024-09-22 22:55:59"
"192929","467","467.-1.1203","2024-09-07","4","PT.PANASONIC GOBEL INDONESIA","1042499.999975","1042499.999975","0.000000","1042499.999975","0.000000","MATCH","2026-02-02 23:03:36","2024-09-22 22:56:27"
"194051","467","467.-1.1209","2024-09-09","4","PT.PANASONIC GOBEL INDONESIA","2927039.999894","2927039.999894","0.000000","2927039.999894","0.000000","MATCH","2026-02-02 23:03:36","2024-09-22 22:56:48"
"194053","467","467.-1.1210","2024-09-09","4","PT.PANASONIC GOBEL INDONESIA","3467047.999985","3467047.999985","0.000000","3467047.999985","0.000000","MATCH","2026-02-02 23:03:36","2024-09-22 22:57:07"
"195061","467","467.-1.1212","2024-09-09","4","PT.PANASONIC GOBEL INDONESIA","3200351.999987","3200351.999987","0.000000","3200351.999987","0.000000","MATCH","2026-02-02 23:03:36","2024-09-22 22:57:26"
"195337","467","467.-1.1213","2024-09-10","4","PT.PANASONIC GOBEL INDONESIA","1364375.000007","1364375.000007","0.000000","1364375.000007","0.000000","MATCH","2026-02-02 23:03:36","2024-09-22 22:57:44"
"195441","467","467.-1.1214","2024-09-10","4","PT.PANASONIC GOBEL INDONESIA","2501999.999940","2501999.999940","0.000000","2501999.999940","0.000000","MATCH","2026-02-02 23:03:36","2024-09-22 22:58:01"
"195443","467","467.-1.1215","2024-09-10","4","PT.PANASONIC GOBEL INDONESIA","1042499.999975","1042499.999975","0.000000","1042499.999975","0.000000","MATCH","2026-02-02 23:03:36","2024-09-22 22:58:21"
"195475","467","467.-1.1217","2024-09-10","4","PT.PANASONIC GOBEL INDONESIA","1364375.000007","1364375.000007","0.000000","1364375.000007","0.000000","MATCH","2026-02-02 23:03:36","2024-09-22 22:58:39"
"195953","467","467.-1.1221","2024-09-10","4","PT.PANASONIC GOBEL INDONESIA","3200351.999987","3200351.999987","0.000000","3200351.999987","0.000000","MATCH","2026-02-02 23:03:36","2024-11-06 16:35:02"
"196133","467","467.-1.1222","2024-09-11","4","PT.PANASONIC GOBEL INDONESIA","3108999.999956","3108999.999956","0.000000","3108999.999956","0.000000","MATCH","2026-02-02 23:03:36","2024-11-06 16:36:13"
"196135","467","467.-1.1223","2024-09-11","4","PT.PANASONIC GOBEL INDONESIA","3108999.999956","3108999.999956","0.000000","3108999.999956","0.000000","MATCH","2026-02-02 23:03:36","2024-11-06 16:36:49"
"197355","467","467.-1.1233","2024-09-12","4","PT.PANASONIC GOBEL INDONESIA","3881249.999907","3881249.999907","0.000000","3881249.999907","0.000000","MATCH","2026-02-02 23:03:36","2024-11-06 16:37:53"
"197389","467","467.-1.1234","2024-09-12","4","PT.PANASONIC GOBEL INDONESIA","3881249.999907","3881249.999907","0.000000","3881249.999907","0.000000","MATCH","2026-02-02 23:03:36","2024-11-06 16:38:25"
"197465","467","467.-1.1235","2024-09-12","4","PT.PANASONIC GOBEL INDONESIA","1364375.000007","1364375.000007","0.000000","1364375.000007","0.000000","MATCH","2026-02-02 23:03:36","2024-11-06 16:41:59"
"197467","467","467.-1.1236","2024-09-12","4","PT.PANASONIC GOBEL INDONESIA","1364375.000007","1364375.000007","0.000000","1364375.000007","0.000000","MATCH","2026-02-02 23:03:36","2024-11-07 09:04:57"
"198364","467","467.-1.1239","2024-09-12","4","PT.PANASONIC GOBEL INDONESIA","2927039.999894","2927039.999894","0.000000","2927039.999894","0.000000","MATCH","2026-02-02 23:03:36","2024-11-07 09:09:27"
"199106","3344","3344.-1.28","2024-09-13","4","PT.PANASONIC GOBEL INDONESIA","50000000.000000","50000000.000000","0.000000","50000000.000000","0.000000","MATCH","2026-02-02 23:03:36","2024-09-24 10:47:11"
"199125","3344","3344.-1.29","2024-09-13","4","PT.PANASONIC GOBEL INDONESIA","76600000.000000","76600000.000000","0.000000","76600000.000000","0.000000","MATCH","2026-02-02 23:03:36","2024-09-24 10:43:19"
"199129","3344","3344.-1.30","2024-09-13","4","PT.PANASONIC GOBEL INDONESIA","33585371.000000","33585371.000000","0.000000","33585371.000000","0.000000","MATCH","2026-02-02 23:03:36","2024-09-24 10:45:59"
"200017","467","467.-1.1244","2024-09-13","4","PT.PANASONIC GOBEL INDONESIA","2501999.999940","2501999.999940","0.000000","2501999.999940","0.000000","MATCH","2026-02-02 23:03:36","2024-11-07 09:14:45"
"200249","467","467.-1.1245","2024-09-14","4","PT.PANASONIC GOBEL INDONESIA","1042499.999975","1042499.999975","0.000000","1042499.999975","0.000000","MATCH","2026-02-02 23:03:36","2024-11-07 09:13:28"
"200255","467","467.-1.1247","2024-09-14","4","PT.PANASONIC GOBEL INDONESIA","3467047.999985","3467047.999985","0.000000","3467047.999985","0.000000","MATCH","2026-02-02 23:03:36","2024-11-07 09:15:27"
"200877","467","467.-1.1250","2024-09-14","4","PT.PANASONIC GOBEL INDONESIA","1364375.000007","1364375.000007","0.000000","1364375.000007","0.000000","MATCH","2026-02-02 23:03:36","2024-11-07 09:17:09"
"200959","467","467.-1.1251","2024-09-14","4","PT.PANASONIC GOBEL INDONESIA","1364375.000007","1364375.000007","0.000000","1364375.000007","0.000000","MATCH","2026-02-02 23:03:36","2024-11-07 09:24:39"
"201933","467","467.-1.1254","2024-09-17","4","PT.PANASONIC GOBEL INDONESIA","2501999.999940","2501999.999940","0.000000","2501999.999940","0.000000","MATCH","2026-02-02 23:03:36","2024-11-07 09:25:23"
"202287","467","467.-1.1255","2024-09-18","4","PT.PANASONIC GOBEL INDONESIA","1042499.999975","1042499.999975","0.000000","1042499.999975","0.000000","MATCH","2026-02-02 23:03:36","2024-11-07 09:25:49"
"202301","467","467.-1.1256","2024-09-18","4","PT.PANASONIC GOBEL INDONESIA","1364375.000007","1364375.000007","0.000000","1364375.000007","0.000000","MATCH","2026-02-02 23:03:36","2024-11-07 09:26:32"
"202303","467","467.-1.1257","2024-09-18","4","PT.PANASONIC GOBEL INDONESIA","1364375.000007","1364375.000007","0.000000","1364375.000007","0.000000","MATCH","2026-02-02 23:03:36","2024-11-07 09:27:27"
"202395","3344","3344.-1.31","2024-09-18","4","PT.PANASONIC GOBEL INDONESIA","18993000.000000","18993000.000000","0.000000","18993000.000000","0.000000","MATCH","2026-02-02 23:03:36","2024-09-18 22:05:25"
"202405","3344","3344.-1.32","2024-09-18","4","PT.PANASONIC GOBEL INDONESIA","515198301.000000","515198301.000000","0.000000","515198301.000000","0.000000","MATCH","2026-02-02 23:03:36","2025-03-25 08:46:48"
"202407","3344","3344.-1.33","2024-09-18","4","PT.PANASONIC GOBEL INDONESIA","20000000.000000","20000000.000000","0.000000","20000000.000000","0.000000","MATCH","2026-02-02 23:03:36","2025-03-25 08:46:16"
"202409","3344","3344.-1.34","2024-09-18","4","PT.PANASONIC GOBEL INDONESIA","5250000.000000","5250000.000000","0.000000","5250000.000000","0.000000","MATCH","2026-02-02 23:03:36","2024-09-18 22:05:57"
"202415","3344","3344.-1.35","2024-09-18","4","PT.PANASONIC GOBEL INDONESIA","8202262.000000","8202262.000000","0.000000","8202262.000000","0.000000","MATCH","2026-02-02 23:03:36","2025-03-25 08:45:42"
"202417","3344","3344.-1.36","2024-09-18","4","PT.PANASONIC GOBEL INDONESIA","4767400.000000","4767400.000000","0.000000","4767400.000000","0.000000","MATCH","2026-02-02 23:03:36","2025-03-25 08:37:39"
"202423","3344","3344.-1.37","2024-09-18","4","PT.PANASONIC GOBEL INDONESIA","1050000.000000","1050000.000000","0.000000","1050000.000000","0.000000","MATCH","2026-02-02 23:03:36","2025-03-25 08:37:08"
"202425","3344","3344.-1.38","2024-09-18","4","PT.PANASONIC GOBEL INDONESIA","20250000.000000","20250000.000000","0.000000","20250000.000000","0.000000","MATCH","2026-02-02 23:03:36","2025-03-25 08:36:40"
"202427","3344","3344.-1.39","2024-09-18","4","PT.PANASONIC GOBEL INDONESIA","73750000.000000","73750000.000000","0.000000","73750000.000000","0.000000","MATCH","2026-02-02 23:03:36","2025-03-25 08:36:13"
"202429","3344","3344.-1.40","2024-09-18","4","PT.PANASONIC GOBEL INDONESIA","8883000.000000","8883000.000000","0.000000","8883000.000000","0.000000","MATCH","2026-02-02 23:03:36","2025-03-25 08:35:39"
